captured_at,source,frame_index,plc_time,key_switch_on,direction_handle,direction_name,master_handle,master_name,traction_percent,brake_percent,emergency_brake_pressed,door_open_left,door_open_right,door_close_left,door_close_right,mode_upgrade_confirm,mode_downgrade_confirm,confirm_pressed,ato_start_pressed,plc_speed_raw_word,interval_ms,raw_hex
2026-07-13T03:27:59.773+00:00,live,1,2026-07-13 11:37:39,True,1,FORWARD,1,TRACTION,79,0,False,False,False,False,False,False,False,False,False,0,,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 27 00 01 00 ec 9f 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4f 00 00 00 00 00
2026-07-13T03:27:59.873+00:00,live,2,2026-07-13 11:37:39,True,1,FORWARD,1,TRACTION,79,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 27 00 01 00 ec 9f 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4f 00 00 00 00 00
2026-07-13T03:27:59.977+00:00,live,3,2026-07-13 11:37:39,True,1,FORWARD,1,TRACTION,79,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 27 00 01 00 ec 9f 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4f 00 00 00 00 00
2026-07-13T03:28:00.076+00:00,live,4,2026-07-13 11:37:39,True,1,FORWARD,1,TRACTION,79,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 27 00 01 00 ec 9f 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4f 00 00 00 00 00
2026-07-13T03:28:00.178+00:00,live,5,2026-07-13 11:37:39,True,1,FORWARD,1,TRACTION,79,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 27 00 01 00 ec 9f 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4f 00 00 00 00 00
2026-07-13T03:28:00.277+00:00,live,6,2026-07-13 11:37:39,True,1,FORWARD,1,TRACTION,79,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 27 00 01 00 ec 9f 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4f 00 00 00 00 00
2026-07-13T03:28:00.378+00:00,live,7,2026-07-13 11:37:39,True,1,FORWARD,1,TRACTION,79,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 27 00 01 00 ec 9f 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4f 00 00 00 00 00
2026-07-13T03:28:00.477+00:00,live,8,2026-07-13 11:37:39,True,1,FORWARD,1,TRACTION,78,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 27 00 01 00 ed 4e 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4e 00 00 00 00 00
2026-07-13T03:28:00.581+00:00,live,9,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,76,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ec ac 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4c 00 00 00 00 00
2026-07-13T03:28:00.680+00:00,live,10,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,74,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ec ca 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 4a 00 00 00 00 00
2026-07-13T03:28:00.768+00:00,live,11,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,73,0,False,False,False,False,False,False,False,False,False,0,78.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ec f9 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 49 00 00 00 00 00
2026-07-13T03:28:00.883+00:00,live,12,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,71,0,False,False,False,False,False,False,False,False,False,0,125.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ed d7 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 47 00 00 00 00 00
2026-07-13T03:28:00.983+00:00,live,13,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,69,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ec 35 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 45 00 00 00 00 00
2026-07-13T03:28:01.083+00:00,live,14,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,68,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ed e4 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 44 00 00 00 00 00
2026-07-13T03:28:01.179+00:00,live,15,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,67,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ec 53 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 43 00 00 00 00 00
2026-07-13T03:28:01.279+00:00,live,16,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,65,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ed b1 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 41 00 00 00 00 00
2026-07-13T03:28:01.383+00:00,live,17,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,64,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 ec 60 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 40 00 00 00 00 00
2026-07-13T03:28:01.487+00:00,live,18,2026-07-13 11:37:40,True,1,FORWARD,1,TRACTION,63,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 28 00 01 00 e7 af 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 3f 00 00 00 00 00
2026-07-13T03:28:01.587+00:00,live,19,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,62,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e6 7e 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 3e 00 00 00 00 00
2026-07-13T03:28:01.685+00:00,live,20,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,61,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e6 4d 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 3d 00 00 00 00 00
2026-07-13T03:28:01.787+00:00,live,21,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,61,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e6 4d 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 3d 00 00 00 00 00
2026-07-13T03:28:01.886+00:00,live,22,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,60,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e7 9c 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 3c 00 00 00 00 00
2026-07-13T03:28:01.996+00:00,live,23,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,59,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e6 2b 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 3b 00 00 00 00 00
2026-07-13T03:28:02.095+00:00,live,24,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,58,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e7 fa 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 3a 00 00 00 00 00
2026-07-13T03:28:02.194+00:00,live,25,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,57,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e7 c9 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 39 00 00 00 00 00
2026-07-13T03:28:02.289+00:00,live,26,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,55,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e6 e7 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 37 00 00 00 00 00
2026-07-13T03:28:02.391+00:00,live,27,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,54,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e7 36 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 36 00 00 00 00 00
2026-07-13T03:28:02.491+00:00,live,28,2026-07-13 11:37:41,True,1,FORWARD,1,TRACTION,52,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 29 00 01 00 e6 d4 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 34 00 00 00 00 00
2026-07-13T03:28:02.598+00:00,live,29,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,51,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e7 63 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 33 00 00 00 00 00
2026-07-13T03:28:02.685+00:00,live,30,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,51,0,False,False,False,False,False,False,False,False,False,0,79.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e7 63 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 33 00 00 00 00 00
2026-07-13T03:28:02.791+00:00,live,31,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,48,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e7 50 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 30 00 00 00 00 00
2026-07-13T03:28:02.893+00:00,live,32,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,46,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e4 ee 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 2e 00 00 00 00 00
2026-07-13T03:28:02.993+00:00,live,33,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,44,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e5 0c 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 2c 00 00 00 00 00
2026-07-13T03:28:03.090+00:00,live,34,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,42,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e5 6a 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 2a 00 00 00 00 00
2026-07-13T03:28:03.194+00:00,live,35,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,39,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e4 77 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 27 00 00 00 00 00
2026-07-13T03:28:03.296+00:00,live,36,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,38,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e5 a6 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 26 00 00 00 00 00
2026-07-13T03:28:03.392+00:00,live,37,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,36,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e4 44 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 24 00 00 00 00 00
2026-07-13T03:28:03.497+00:00,live,38,2026-07-13 11:37:42,True,1,FORWARD,1,TRACTION,33,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2a 00 01 00 e4 11 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 21 00 00 00 00 00
2026-07-13T03:28:03.597+00:00,live,39,2026-07-13 11:37:43,True,1,FORWARD,1,TRACTION,30,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 e1 1e 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 1e 00 00 00 00 00
2026-07-13T03:28:03.697+00:00,live,40,2026-07-13 11:37:43,True,1,FORWARD,1,TRACTION,25,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 e0 a9 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 19 00 00 00 00 00
2026-07-13T03:28:03.797+00:00,live,41,2026-07-13 11:37:43,True,1,FORWARD,1,TRACTION,20,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 e1 b4 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 14 00 00 00 00 00
2026-07-13T03:28:03.896+00:00,live,42,2026-07-13 11:37:43,True,1,FORWARD,1,TRACTION,11,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 e3 db 20 00 00 00 00 00 00 00 00 00 00 02 01 00 01 00 0b 00 00 00 00 00
2026-07-13T03:28:04.000+00:00,live,43,2026-07-13 11:37:43,True,1,FORWARD,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 23 6c 20 00 00 00 00 00 00 00 00 00 00 02 01 00 00 00 00 00 00 00 00 00
2026-07-13T03:28:04.100+00:00,live,44,2026-07-13 11:37:43,True,1,FORWARD,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 23 6c 20 00 00 00 00 00 00 00 00 00 00 02 01 00 00 00 00 00 00 00 00 00
2026-07-13T03:28:04.201+00:00,live,45,2026-07-13 11:37:43,True,1,FORWARD,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 23 6c 20 00 00 00 00 00 00 00 00 00 00 02 01 00 00 00 00 00 00 00 00 00
2026-07-13T03:28:04.302+00:00,live,46,2026-07-13 11:37:43,True,1,FORWARD,2,BRAKE,0,40199,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 32 2f 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 07 9d 00 00
2026-07-13T03:28:04.402+00:00,live,47,2026-07-13 11:37:43,True,1,FORWARD,2,BRAKE,0,40215,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 36 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 17 9d 00 00
2026-07-13T03:28:04.501+00:00,live,48,2026-07-13 11:37:43,True,1,FORWARD,2,BRAKE,0,40215,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2b 00 01 00 36 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 17 9d 00 00
2026-07-13T03:28:04.602+00:00,live,49,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40215,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 36 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 17 9d 00 00
2026-07-13T03:28:04.704+00:00,live,50,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40215,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 36 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 17 9d 00 00
2026-07-13T03:28:04.804+00:00,live,51,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40220,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 34 cb 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 1c 9d 00 00
2026-07-13T03:28:04.905+00:00,live,52,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40226,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 39 23 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 22 9d 00 00
2026-07-13T03:28:05.005+00:00,live,53,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40228,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 39 ab 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 24 9d 00 00
2026-07-13T03:28:05.106+00:00,live,54,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40232,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 3a fb 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 28 9d 00 00
2026-07-13T03:28:05.206+00:00,live,55,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40236,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 3b cb 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 2c 9d 00 00
2026-07-13T03:28:05.307+00:00,live,56,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40237,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 3a 37 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 2d 9d 00 00
2026-07-13T03:28:05.409+00:00,live,57,2026-07-13 11:37:44,True,1,FORWARD,2,BRAKE,0,40238,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2c 00 01 00 3a 73 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 2e 9d 00 00
2026-07-13T03:28:05.507+00:00,live,58,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40240,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 3c 5b 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 30 9d 00 00
2026-07-13T03:28:05.609+00:00,live,59,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40248,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 3e 3b 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 38 9d 00 00
2026-07-13T03:28:05.695+00:00,live,60,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40252,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 3f 0b 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 3c 9d 00 00
2026-07-13T03:28:05.804+00:00,live,61,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40252,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 3f 0b 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 3c 9d 00 00
2026-07-13T03:28:05.911+00:00,live,62,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40253,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 3e f7 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 3d 9d 00 00
2026-07-13T03:28:06.008+00:00,live,63,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40254,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 3e b3 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 3e 9d 00 00
2026-07-13T03:28:06.112+00:00,live,64,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40256,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 26 9b 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 40 9d 00 00
2026-07-13T03:28:06.203+00:00,live,65,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40258,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 27 23 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 42 9d 00 00
2026-07-13T03:28:06.312+00:00,live,66,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40260,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 27 ab 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 44 9d 00 00
2026-07-13T03:28:06.413+00:00,live,67,2026-07-13 11:37:45,True,1,FORWARD,2,BRAKE,0,40261,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2d 00 01 00 26 57 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 45 9d 00 00
2026-07-13T03:28:06.509+00:00,live,68,2026-07-13 11:37:46,True,1,FORWARD,2,BRAKE,0,40262,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2e 00 01 00 26 13 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 46 9d 00 00
2026-07-13T03:28:06.614+00:00,live,69,2026-07-13 11:37:46,True,1,FORWARD,2,BRAKE,0,40262,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2e 00 01 00 26 13 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 46 9d 00 00
2026-07-13T03:28:06.705+00:00,live,70,2026-07-13 11:37:46,True,1,FORWARD,2,BRAKE,0,40262,False,False,False,False,False,False,False,False,False,0,78.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2e 00 01 00 26 13 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 46 9d 00 00
2026-07-13T03:28:06.816+00:00,live,71,2026-07-13 11:37:46,True,1,FORWARD,2,BRAKE,0,40263,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2e 00 01 00 27 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 47 9d 00 00
2026-07-13T03:28:06.916+00:00,live,72,2026-07-13 11:37:46,True,1,FORWARD,2,BRAKE,0,40263,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2e 00 01 00 27 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 47 9d 00 00
2026-07-13T03:28:07.015+00:00,live,73,2026-07-13 11:37:46,True,1,FORWARD,2,BRAKE,0,40263,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2e 00 01 00 27 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 47 9d 00 00
2026-07-13T03:28:07.118+00:00,live,74,2026-07-13 11:37:46,True,1,FORWARD,2,BRAKE,0,40263,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2e 00 01 00 27 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 47 9d 00 00
2026-07-13T03:28:07.215+00:00,live,75,2026-07-13 11:37:46,True,1,FORWARD,2,BRAKE,0,40263,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 25 00 2e 00 01 00 27 ef 20 00 00 00 00 00 00 00 00 00 00 02 01 00 02 00 00 00 47 9d 00 00
